Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Torque_RollingMean,Torque_RollingStd,Torque_RollingVar,AirTemp_RollingMean,AirTemp_RollingStd,AirTemp_RollingVar,ProcessTemp_RollingMean,ProcessTemp_RollingStd,ProcessTemp_RollingVar,RPM_RollingMean,RPM_RollingStd,RPM_RollingVar,ToolWear_RollingMean,ToolWear_RollingStd,ToolWear_RollingVar,Temp_Difference,Power_Index,Wear_Torque,Temp_Ratio,RPM_per_Torque,Ambient_Temperature,Humidity,Factory_Load,Shift,Heat_Stress,Load_Torque,Humidity_Wear,Temp_Load
1,303.3,311.3,1592,33.7,14,0,38.92,14.618036803894077,213.6870000000017,303.24,0.0547722560126747,0.0030000000287179,311.38,0.0836660027241973,0.0070000000118453,1607.8,298.58616846732724,89153.69999999912,9.8,3.4928498393135543,12.199999999992723,8.0,53650.4,471.80000000000007,1.0263765248928454,45.87896253602305,24.53991281829346,50,0.6184679397112411,1,7639.274860334754,20.84236956826883,700,15.177149321423432
1,303.3,311.3,1409,51.8,16,0,45.48,10.107769289017345,102.16700000000218,303.26,0.0547722560142548,0.003000000028891,311.36,0.0894427191655886,0.0080000000117343,1469.2,118.16598495336598,13963.199999999111,12.0,3.1622776601672284,9.999999999992722,8.0,72986.2,828.8,1.0263765248928454,26.685606060606062,32.805979127698855,45,0.8504964469945744,1,10212.501302452654,44.05571595431895,720,27.90136868828604
1,303.3,311.3,1393,47.4,18,0,44.2,9.150683034615618,83.73500000000209,303.28,0.044721359874949,0.0020000000290647,311.34000000000003,0.0894427191649746,0.0080000000116245,1477.6,108.78327077266572,11833.79999999911,14.0,3.1622776601672284,9.999999999992722,8.0,66028.2,853.1999999999999,1.0263765248928454,28.780991735537192,32.07548472176049,45,0.6737191816242334,1,9985.09839388404,31.934289208988663,810,21.60986931694508
0,303.2,311.2,1475,43.1,20,0,45.78,7.788902361693991,60.66700000000223,303.26,0.0547722560142548,0.003000000028891,311.28000000000003,0.0447213596763119,0.002000000011298,1452.4,85.05762752392701,7234.799999999105,16.0,3.1622776601672284,9.999999999992722,8.0,63572.5,862.0,1.0263852242744065,33.44671201814059,31.983220084110282,71,0.7279341858009672,2,9953.178090175119,31.37396340802169,1420,23.28167927121996
1,303.2,311.2,1427,45.6,25,0,44.32000000000001,6.733275577310208,45.337000000002114,303.26,0.0547722560142548,0.003000000028891,311.26,0.0547722558526475,0.0030000000111878,1459.2,80.35048226363737,6456.199999999104,18.6,4.219004621944935,17.79999999999272,8.0,65071.2,1140.0,1.0263852242744065,30.62231759656652,30.006476125427763,78,0.778872570221448,0,9338.015370233119,35.516589202098025,1950,23.371221183100438
1,303.3,311.2,1763,27.3,27,0,43.04,9.35483832035605,87.513000000002,303.26,0.0547722560142548,0.003000000028891,311.24,0.054772255851633,0.0030000000110767,1493.4,153.81417359918134,23658.799999999097,21.2,4.658325879540065,21.69999999999272,7.899999999999977,48129.9,737.1,1.0260468183316849,62.29681978798586,31.659091563155165,87,0.8431125015929968,2,9852.309294453888,23.01697129348881,2349,26.69217588597349
1,303.2,311.2,1363,46.7,29,1,42.02,8.389100070925481,70.37700000000193,303.24,0.0547722560126747,0.0030000000287179,311.22,0.0447213596726012,0.0020000000109661,1484.2,161.31707907099943,26023.19999999909,23.8,4.658325879540065,21.69999999999272,8.0,63652.100000000006,1354.3000000000002,1.0263852242744065,28.57442348008385,36.41735643323439,52,0.6193568459243668,0,11333.081322022541,28.92396470466793,1508,22.5553390173915
1,303.2,311.2,1404,50.9,31,0,42.72,9.068737508606254,82.24200000000198,303.22,0.0447213598691434,0.0020000000285454,311.2,0.0,0.0,1486.4,159.83053525531065,25545.799999999097,26.4,4.219004621944935,17.79999999999272,8.0,71463.59999999999,1577.9,1.0263852242744065,27.052023121387283,28.859622971831943,42,0.9179727687054052,1,8981.1146688341,46.724813927105124,1302,26.492348003246683
2,303.2,311.2,1688,31.9,33,0,40.48,10.256802620700164,105.2020000000018,303.22,0.0447213598691434,0.0020000000285454,311.2,0.0,0.0,1529.0,182.77171553607275,33405.4999999991,29.0,3.162277660167229,9.999999999992724,8.0,53847.2,1052.7,1.0263852242744065,51.306990881458965,30.55458073484034,80,0.8609213748776199,2,9508.585524682314,27.463391858596072,2640,26.30509165504798
1,303.3,311.4,1510,37.3,36,0,38.82000000000001,9.885949625605102,97.73200000000163,303.23999999999995,0.0547722560126747,0.0030000000287179,311.24,0.0894427191618688,0.0080000000110689,1545.6,174.78644112172745,30550.299999999097,31.2,3.4928498393135547,12.199999999992723,8.099999999999966,56322.99999999999,1342.8,1.026706231454006,39.42558746736293,25.65549480327436,74,0.6170489595119997,0,7989.121081739636,23.015926189797586,2664,15.83069637412596
0,303.3,311.3,1502,39.5,38,0,41.260000000000005,7.564919034596595,57.22800000000188,303.24,0.0547722560126747,0.0030000000287179,311.26,0.0894427191624654,0.0080000000111756,1493.4,125.71316557942168,15803.79999999909,33.4,3.646916505761097,13.299999999992728,8.0,59329.0,1501.0,1.0263765248928454,37.08641975308642,26.52695615360667,77,0.9874872813014552,0,8257.841450617756,39.00574761140748,2926,26.195031813327958
0,303.2,311.4,1607,36.6,43,0,39.24,7.082231286819265,50.15800000000167,303.23999999999995,0.0547722560126747,0.0030000000287179,311.3,0.1000000000569223,0.0100000000113844,1542.2,108.6379307608493,11802.199999999086,36.2,4.658325879540065,21.699999999992723,8.199999999999989,58816.2,1573.8,1.0270448548812663,42.73936170212766,30.39125317237323,56,0.8323984955152293,1,9463.836237877023,30.465784935857393,2408,25.297633417505914
2,303.3,311.5,1384,54.8,48,0,40.02,8.714183840154037,75.93700000000177,303.26000000000005,0.0547722560142548,0.003000000028891,311.36,0.1140175425612137,0.0130000000116981,1538.2,115.17030867371628,13264.199999999088,39.6,5.941380311004566,35.299999999992714,8.199999999999989,75843.2,2630.4,1.0270359380151666,24.802867383512545,34.415734186807626,42,0.7262134432333528,1,10720.501199190576,39.796496689187734,2016,24.99316882520538
1,303.4,311.7,1295,51.3,51,1,43.9,8.511462858992115,72.44500000000222,303.3,0.0707106783253867,0.0050000000292363,311.46,0.1516575089213295,0.0230000000122231,1459.6,121.3190009850027,14718.299999999086,43.2,6.37965516309406,40.6999999999927,8.300000000000011,66433.5,2616.3,1.0273566249176005,24.760994263862333,28.97487670299371,73,0.5787636627767582,0,9031.46906832314,29.690575900447694,3723,16.769605769129598
0,303.4,311.7,1991,19.0,53,0,40.24,14.135522629177943,199.81300000000175,303.32,0.0836660028291558,0.0070000000294083,311.52,0.1788854382350315,0.0320000000125393,1555.8,270.3917528328094,73111.6999999991,46.6,6.10737259384039,37.29999999999269,8.300000000000011,37829.0,1007.0,1.0273566249176005,99.55,29.056333882751503,51,0.7666105011540657,2,9056.859271253643,14.565599521927249,2703,22.274890679555988
1,303.4,311.6,1497,42.8,58,0,40.89999999999999,14.16933308240024,200.77000000000183,303.34,0.0894427192653572,0.0080000000295815,311.58000000000004,0.1303840481533728,0.017000000012861,1554.8,270.6495889522079,73251.1999999991,50.6,5.5946402922790925,31.29999999999269,8.200000000000045,64071.6,2482.4,1.0270270270270272,34.178082191780824,28.3724590219825,63,0.582387943413559,0,8840.858231249747,24.926203978100325,3654,16.523778059397866
1,303.5,311.6,1465,48.7,60,0,43.32,14.284152057437716,204.03700000000217,303.4,0.0707106783315299,0.005000000030105,311.62,0.0836660027315107,0.0070000000130691,1526.4,271.2522810963976,73577.7999999991,54.0,4.949747468305094,24.49999999999268,8.100000000000023,71345.5,2922.0,1.02668863261944,29.47686116700201,27.860973316622708,45,0.7147458393489219,2,8681.479285459636,34.808122376292495,2700,19.913514758267414
1,303.5,311.6,1361,46.5,62,1,41.66,13.04503737058664,170.173000000002,303.43999999999994,0.0547722560285267,0.0030000000304544,311.64,0.0547722558707748,0.0030000000131736,1521.8,274.4470805091559,75321.1999999991,56.8,4.658325879540061,21.699999999992684,8.100000000000023,63286.5,2883.0,1.02668863261944,28.652631578947368,31.179885822835285,81,0.7043562613697594,2,9715.652422395475,32.75256615369381,5022,21.961747808108225
1,303.6,311.7,1546,38.5,64,0,39.1,11.884653970562278,141.2450000000017,303.48,0.0836660028374816,0.0070000000308014,311.64,0.0547722558707748,0.0030000000131736,1572.0,243.84011154852905,59457.9999999991,59.4,4.219004621944931,17.799999999992693,8.099999999999966,59521.0,2464.0,1.0266798418972332,39.13924050632912,24.010969419285423,50,0.8599698221737301,0,7484.219167991267,33.10883815368861,3200,20.648709101721757
0,303.7,311.9,1332,52.7,66,1,45.84,5.449587140325632,29.6980000000025,303.54,0.1140175426472488,0.0130000000313172,311.68,0.1303840481553638,0.0170000000133802,1440.2,90.84987616942082,8253.699999999099,62.0,3.1622776601672244,9.999999999992696,8.199999999999989,70196.40000000001,3478.2000000000003,1.0270003292723082,24.804469273743017,35.12375830666691,87,0.5961915906121249,2,10955.100215849408,31.419296825258982,5742,20.940489333127577
2,303.7,312.0,2663,11.4,71,1,39.56,16.571602215839054,274.6180000000018,303.6,0.1000000001591486,0.0100000000318297,311.76000000000005,0.1816590212838387,0.0330000000138021,1673.4,559.7135874713058,313279.2999999991,64.6,4.219004621944933,17.799999999992707,8.300000000000011,30358.2,809.4,1.0273296015805071,214.75806451612905,27.33831080748216,66,0.9109356774354229,0,8529.552971934434,10.384666722763821,4686,24.903442675353904
1,303.7,312.1,1443,45.9,74,0,39.0,16.229294500994236,263.3900000000017,303.64,0.0894427192798556,0.008000000032175,311.86,0.2073644135678538,0.0430000000143399,1669.0,561.8438395141475,315668.4999999991,67.4,4.97995983919476,24.799999999992703,8.400000000000034,66233.7,3396.6,1.027658873888706,30.76759061833689,32.88761394175256,87,0.6630661635080829,0,10264.224311220976,30.434736905021005,6438,21.806664003292813
2,303.7,312.0,1402,48.6,76,0,39.42,16.496878492611923,272.1470000000018,303.68,0.0447213599136233,0.0020000000325238,311.93999999999994,0.151657508929726,0.0230000000147699,1677.2,556.498607365732,309690.69999999914,70.2,5.118593556827177,26.19999999999269,8.300000000000011,68137.2,3693.6,1.0273296015805071,28.266129032258064,24.920005610424496,63,0.7219943134843876,1,7775.041750452443,35.08892363534124,4788,17.99210234272552
1,303.7,312.0,1892,22.5,79,0,36.22,18.18535124763889,330.7070000000014,303.7,0.0,0.0,312.0,0.0707106782253091,0.0050000000150832,1746.4,557.6166245728324,310936.2999999991,73.2,4.969909455914935,24.69999999999268,8.300000000000011,42570.0,1777.5,1.0273296015805071,80.51063829787235,32.675360522184874,57,0.8861704877769212,0,10194.712482921681,19.938835974980726,4503,28.955940172231326
2,303.6,312.0,1645,35.7,81,0,32.82000000000001,15.761567180962718,248.42700000000104,303.68,0.0447213599136233,0.0020000000325238,312.02,0.0447213597197932,0.0020000000151871,1809.0,515.4381631194949,265676.49999999907,76.2,3.962322551230865,15.69999999999267,8.399999999999977,58726.50000000001,2891.7000000000003,1.0276679841897232,44.822888283378745,32.68777843125799,66,0.8126961998567575,0,10198.586870552492,29.013254334886245,5346,26.56523331284305
1,303.6,311.9,1473,50.1,84,0,40.56,11.55370070583455,133.48800000000182,303.66,0.0547722560458147,0.0030000000323482,312.0,0.0707106782253091,0.0050000000150832,1571.0,201.9071568815704,40766.49999999907,78.8,3.962322551230865,15.69999999999267,8.299999999999955,73797.3,4208.400000000001,1.0273386034255598,28.82583170254403,31.536808288023586,80,0.6540126759009687,1,9836.330505034555,32.76603506263853,6720,20.625472377826153
1,303.6,312.0,1309,52.9,86,1,41.96,12.727057790392951,161.97800000000194,303.64,0.054772256044223,0.0030000000321739,311.98,0.0447213597174393,0.0020000000149766,1544.2,230.0732492055499,52933.69999999907,81.2,3.962322551230865,15.69999999999267,8.399999999999977,69246.09999999999,4549.4,1.0276679841897232,24.285714285714285,26.022285912800832,60,0.6931014622729406,1,8118.95320479386,36.66506735423855,5160,18.036084417846798
0,303.6,311.9,1544,37.1,88,0,39.66,12.2575690901582,150.2480000000017,303.62,0.0447213599077748,0.0020000000320007,311.96,0.0547722558862513,0.0030000000148689,1572.6,216.49549648895484,46870.29999999906,83.6,3.6469165057610895,13.299999999992671,8.299999999999955,57282.4,3264.8,1.0273386034255598,40.5249343832021,30.998192758392307,73,0.6528934069948051,2,9668.33632134256,24.222345399507272,6424,20.23851568070845
1,303.5,311.9,1344,49.3,93,1,45.02,7.996999437289102,63.95200000000221,303.58000000000004,0.0447213599039331,0.0020000000316571,311.94,0.0547722558852537,0.0030000000147597,1463.0,139.33951341955753,19415.49999999905,86.4,4.505552130426711,20.29999999999267,8.399999999999977,66259.2,4584.9,1.0276771004942338,26.719681908548708,25.267775261062443,72,0.7973850836385785,2,7881.019103925375,39.311084623381916,6696,20.14814708990308
2,303.6,311.9,1617,36.0,95,0,45.08,7.910246519546798,62.57200000000224,303.58000000000004,0.0447213599039331,0.0020000000316571,311.92,0.0447213597137779,0.0020000000146491,1457.4,130.47720107359387,17024.29999999905,89.2,4.658325879540058,21.699999999992656,8.299999999999955,58212.0,3420.0,1.0273386034255598,43.7027027027027,28.988946979615257,87,0.6663122666034198,1,9041.652562941998,23.987241597723113,8265,19.315690968433803
2,303.6,312.0,1435,37.9,98,0,42.64,7.856080447653397,61.71800000000201,303.58000000000004,0.0447213599039331,0.0020000000316571,311.93999999999994,0.0547722558852537,0.0030000000147597,1449.8,130.44807396048074,17016.69999999905,92.0,4.94974746830509,24.499999999992653,8.399999999999977,54386.5,3714.2,1.0276679841897232,36.88946015424165,34.1176524038213,57,0.8628488473915704,1,10644.707549992247,32.701971316140515,5586,29.438377052343455
1,303.6,312.0,1391,50.3,101,0,42.120000000000005,7.052091888227347,49.732000000001946,303.58000000000004,0.0447213599039331,0.0020000000316571,311.93999999999994,0.0547722558852537,0.0030000000147597,1466.2,112.19937611234322,12588.699999999057,95.0,4.94974746830509,24.499999999992653,8.399999999999977,69967.3,5080.299999999999,1.0276679841897232,27.115009746588697,33.18680770828297,42,0.7898935792918631,1,10354.284004984287,39.731647038380714,4242,26.21404632596643
1,303.6,312.0,1827,23.3,103,0,39.36,11.066074281333997,122.45800000000168,303.58000000000004,0.0447213599039331,0.0020000000316571,311.96,0.0547722558862681,0.0030000000148708,1522.8,199.03567519416976,39615.19999999906,98.0,4.12310562561677,16.999999999992653,8.399999999999977,42569.1,2399.9,1.0276679841897232,75.18518518518518,30.060731770161734,63,0.5728533058737545,0,9378.94831229046,13.34748202685848,6489,17.22038957152135
1,303.5,312.0,1761,25.8,105,0,34.660000000000004,10.775574230638538,116.1130000000013,303.58000000000004,0.0447213599039331,0.0020000000316571,311.98,0.0447213597175053,0.0020000000149825,1606.2,192.64786528793684,37113.19999999906,100.4,3.9749213828694328,15.799999999992645,8.5,45433.8,2709.0,1.028006589785832,65.7089552238806,26.100773696308632,40,0.6551343093399412,0,8143.441393248293,16.902465180970484,4200,17.09951234876926
1,303.5,312.1,1522,36.4,107,0,34.739999999999995,10.789485622586524,116.4130000000013,303.56000000000006,0.0547722560379435,0.003000000031486,312.02000000000004,0.0447213597200474,0.0020000000152098,1587.2,195.9724470429429,38405.199999999066,102.8,3.4928498393135423,12.199999999992638,8.600000000000023,55400.8,3894.8,1.02833607907743,40.6951871657754,32.58235084869678,45,0.6107237209550779,0,10168.951699878266,22.230343442764834,4815,19.898814547779935
2,303.5,312.2,1818,23.6,109,0,31.880000000000003,11.60676526858371,134.71700000000106,303.5400000000001,0.0547722560363868,0.0030000000313155,312.06000000000006,0.0894427191862886,0.0080000000154372,1663.8,196.46042858550183,38596.699999999066,105.0,3.162277660167216,9.999999999992642,8.699999999999989,42904.8,2572.4,1.028665568369028,73.90243902439023,30.0775249507921,58,0.6951566062757426,1,9390.203289637293,16.405695908107525,6322,20.908590169966608
0,303.6,312.2,1371,54.6,112,1,32.739999999999995,13.342338625593383,178.01800000000117,303.54,0.0547722560363868,0.0030000000313155,312.1,0.1000000000783274,0.0100000000156654,1659.8,203.481448785876,41404.699999999066,107.2,3.4928498393135423,12.199999999992638,8.599999999999966,74856.6,6115.2,1.02832674571805,24.658273381294965,20.718737607078307,61,0.7579920431046816,2,6468.389880929847,41.38636555351562,6832,15.704638249339087
1,303.7,312.3,1511,38.9,117,0,35.86,12.37166116574494,153.05800000000144,303.56,0.0894427192759924,0.0080000000314839,312.16,0.1140175425801368,0.0130000000160133,1596.6,186.9713881854629,34958.29999999906,110.0,4.690415759822645,21.999999999992635,8.600000000000023,58777.9,4551.3,1.0283174185051038,37.86967418546366,33.13051930526607,82,0.7533814286420549,2,10346.661179034594,29.306537574175934,9594,24.959917965854533
1,303.7,312.4,1404,46.6,119,0,40.02,11.617314663897238,134.9620000000018,303.6,0.1000000001591294,0.0100000000318258,312.24,0.1140175425821634,0.0130000000164754,1525.2,176.35957586703097,31102.69999999905,112.8,5.1185935568271725,26.19999999999264,8.699999999999989,65426.4,5545.400000000001,1.0286466908133023,29.49579831932773,29.903068664521232,47,0.8772618382816445,0,9341.718650796432,40.88040166392464,5593,26.232820986900137
1,303.7,312.3,1384,45.9,121,0,41.92,11.654055088251557,135.81700000000194,303.64,0.0894427192798341,0.0080000000321712,312.28,0.0836660027532721,0.0070000000167105,1497.6,187.43612245242124,35132.29999999905,115.6,4.979959839194756,24.799999999992657,8.600000000000023,63525.6,5553.9,1.0283174185051038,29.50959488272921,34.80980499193229,44,0.5945859318008546,0,10871.102098980455,27.291494269659225,5324,20.6974203369341
1,303.8,312.5,1368,52.6,123,0,47.720000000000006,6.194917271441359,38.37700000000246,303.7,0.0707106783498419,0.0050000000326948,312.34,0.1140175425847418,0.0130000000170634,1407.6,59.51722439764004,3542.2999999990384,118.4,4.219004621944928,17.79999999999266,8.699999999999989,71956.8,6469.8,1.0286372613561554,25.52238805970149,25.618917924628782,48,0.9732364146487233,1,8005.911851446494,51.19223541052285,5904,24.933263828145627
1,303.7,312.5,1641,36.0,125,0,44.0,6.601893667729141,43.585000000002125,303.72,0.0447213599174953,0.0020000000328701,312.4,0.1000000000870824,0.0100000000174164,1461.6,114.80984278361784,13181.299999999044,121.0,3.162277660167217,9.99999999999265,8.800000000000011,59076.0,4500.0,1.0289759631215014,44.35135135135136,17.293184747215996,86,0.6714225534410843,1,5404.120233504998,24.171211923879035,10750,11.611034260104175
1,303.9,312.6,1642,32.3,127,0,42.68,8.314264850243948,69.12700000000203,303.76,0.0894427192856766,0.0080000000332163,312.46,0.1140175425878491,0.0130000000177719,1487.8,140.88718891368032,19849.199999999044,123.0,3.162277660167217,9.99999999999265,8.700000000000045,53036.6,4102.099999999999,1.02862783810464,49.30930930930931,31.11633543338074,60,0.6501244234580692,2,9726.96645647482,20.999018877695633,7620,20.229489633754543
0,303.9,312.7,1401,50.0,129,0,43.36,8.837590169271376,78.10300000000208,303.79999999999995,0.100000000167808,0.0100000000335615,312.52,0.1483239698030033,0.0220000000181222,1487.2,141.338954290737,19976.699999999048,125.0,3.162277660167217,9.99999999999265,8.800000000000011,70050.0,6450.0,1.028956893715038,27.47058823529412,31.16625470672789,67,0.8425892890901099,2,9745.687846793811,42.129464454505495,8643,26.260352396943144
1,303.8,312.6,1577,41.3,134,0,42.44,8.74602766974825,76.493000000002,303.82,0.0836660028550052,0.0070000000337337,312.58000000000004,0.0836660027638148,0.0070000000184746,1525.8,132.16542664403215,17467.699999999048,127.6,4.219004621944928,17.79999999999266,8.800000000000011,65130.1,5534.2,1.0289664252797894,37.28132387706856,23.23731348957419,85,0.9027583143415312,1,7263.984196840893,37.28391838230524,11390,20.97767795567372
1,303.7,312.6,1396,44.1,136,0,40.74,6.91107806351526,47.76300000000183,303.79999999999995,0.100000000167808,0.0100000000335615,312.6,0.07071067825012,0.005000000018592,1531.4,124.15836661296352,15415.299999999052,130.2,4.658325879540062,21.69999999999269,8.900000000000034,61563.6,5997.6,1.0293052354297003,30.953436807095343,26.086001816533575,43,0.6892358824068268,2,8154.484167848396,30.39530241414106,5848,17.979408480484604
0,303.7,312.6,1514,35.5,138,0,40.64,6.9998571413995165,48.99800000000182,303.8,0.100000000167808,0.0100000000335615,312.62,0.0447213597591785,0.0020000000187098,1506.0,108.0809881523992,11681.499999999056,132.8,4.658325879540062,21.69999999999269,8.900000000000034,53747.0,4899.0,1.0293052354297003,41.47945205479452,41.02087097487961,63,0.8734234874469886,2,12823.124266747365,31.006533804368097,8694,35.828592184992296
1,303.8,312.8,1646,35.8,143,0,41.34,6.070667179149412,36.853000000001884,303.78,0.0836660028529509,0.0070000000333899,312.66,0.0894427192059113,0.0080000000189475,1506.8,109.34669633783663,11956.699999999058,136.0,5.147815070492788,26.49999999999267,9.0,58926.8,5119.4,1.0296247531270573,44.72826086956522,28.777557543384788,47,0.9418679780680274,0,9001.619999570761,33.718873614835374,6721,27.10465993712414
1,303.8,312.8,1443,40.7,145,0,39.48,3.725855606434811,13.882000000001712,303.76000000000005,0.0547722560537417,0.0030000000332166,312.68,0.1095445115880656,0.0120000000190678,1515.2,100.4375427815668,10087.69999999906,139.2,4.658325879540062,21.69999999999269,9.0,58730.100000000006,5901.5,1.0296247531270573,34.60431654676259,32.923835905504866,56,0.8834018326034787,1,10298.575871241923,35.95445458696159,8120,29.084976975259213
2,303.7,312.7,1469,48.5,147,0,40.92,5.549954954772324,30.802000000001865,303.73999999999995,0.0547722560521616,0.0030000000330435,312.7,0.1000000000959386,0.0100000000191877,1493.6,95.3063481621191,9083.29999999906,141.8,4.658325879540062,21.69999999999269,9.0,71246.5,7129.5,1.0296345077378992,29.67676767676768,27.397360690526465,73,0.5170982427854165,1,8567.154687927625,25.0792647750927,10731,14.16712707002948
0,303.7,312.7,1564,40.2,150,0,40.14,5.257661076943034,27.643000000001784,303.74,0.0547722560521616,0.0030000000330435,312.72,0.0836660027687996,0.0070000000193087,1527.2,80.8065591397076,6529.699999999063,144.6,4.505552130426712,20.29999999999268,9.0,62872.8,6030.0,1.0296345077378992,37.96116504854368,21.638788404587373,59,0.9136844556830941,1,6766.449134114471,36.73011511846038,8850,19.771024605087064
0,303.6,312.6,1498,40.2,155,0,41.08,4.5996739014849615,21.157000000001883,303.72,0.0836660028498409,0.0070000000328695,312.72,0.0836660027687996,0.0070000000193087,1524.0,81.77102176198524,6686.499999999063,148.0,4.69041575982265,21.99999999999269,9.0,60219.600000000006,6231.0,1.0296442687747036,36.35922330097087,29.31896701281638,55,0.8872404792271837,0,9165.109088206402,35.66706726493279,8525,26.012974342897195
1,303.6,312.6,1699,27.9,160,0,39.5,7.382072879618686,54.49500000000173,303.68,0.0836660028477874,0.0070000000325259,312.68,0.0836660027673422,0.0070000000190649,1534.6,102.37822034006582,10481.299999999068,151.4,6.107372593840388,37.29999999999267,9.0,47402.1,4464.0,1.0296442687747036,58.78892733564014,28.93758175885558,49,0.834645119076593,1,9045.888057818254,23.286598822236943,7840,24.15261137290866
1,303.6,312.5,1431,49.0,162,0,41.16,8.558796644388854,73.25300000000192,303.64,0.0547722560443313,0.0030000000321857,312.62,0.0836660027651562,0.0070000000186991,1532.2,105.16510828216302,11059.699999999071,154.8,6.379655163094055,40.69999999999264,8.899999999999977,70119.0,7938.0,1.02931488801054,28.62,28.400487045326514,73,0.8800112095439517,2,8875.152201664536,43.12054926765364,11826,24.992746956395116
1,303.5,312.4,1390,47.3,164,0,40.92,8.314866204576106,69.13700000000186,303.6,0.0707106783438605,0.0050000000318489,312.56000000000006,0.1140175425903215,0.0130000000183357,1516.4,121.67292221360952,14804.299999999075,158.2,5.674504383643793,32.19999999999263,8.899999999999977,65747.0,7757.2,1.029324546952224,28.77846790890269,29.54143665797443,82,0.9897126979159694,0,9228.744811951212,46.81341061142535,13448,29.23753497507759
1,303.5,312.5,1380,46.1,166,0,42.1,8.60087204881005,73.97500000000198,303.56000000000006,0.0547722560381816,0.0030000000315121,312.52,0.0836660027615363,0.0070000000180934,1479.6,131.1346636095852,17196.29999999907,161.4,4.219004621944927,17.79999999999265,9.0,63618.0,7652.6,1.029654036243822,29.29936305732484,31.057073086582545,49,0.7155564439091748,0,9705.335339557045,32.987152064212964,8134,22.223088776062347
1,303.5,312.5,1457,46.4,168,0,43.34,8.704768807958207,75.77300000000213,303.5400000000001,0.0547722560366482,0.0030000000313441,312.5,0.0707106782457358,0.0050000000179719,1471.4,130.9782424679728,17155.29999999907,164.0,3.162277660167216,9.99999999999264,9.0,67604.8,7795.2,1.029654036243822,30.73839662447257,29.399532194984772,69,0.5336116174772989,1,9187.353810932742,24.75957905094667,11592,15.687931927641747
1,303.5,312.5,1418,42.2,170,0,46.2,2.5049950099755565,6.275000000002439,303.52,0.0447213598985621,0.0020000000311767,312.48,0.0447213597495772,0.0020000000178511,1415.2,31.14000642259211,969.6999999990776,166.0,3.162277660167216,9.99999999999264,9.0,59839.600000000006,7174.000000000001,1.029654036243822,32.82407407407407,24.943975328210545,69,0.7304449848138583,2,7794.992290065796,30.824778359144823,11730,18.220201679812007
2,303.5,312.5,1353,51.0,172,0,46.6,3.1424512724945286,9.875000000002482,303.5,0.0,0.0,312.48,0.0447213597495772,0.0020000000178511,1399.6,39.6270109899684,1570.2999999990766,168.0,3.162277660167216,9.99999999999264,9.0,69003.0,8772.0,1.029654036243822,26.01923076923077,31.944739166247757,64,0.523216827695524,1,9982.730989452424,26.684058212471726,11008,16.714025088125112
1,303.5,312.4,1574,32.7,175,0,43.68,6.884547915440937,47.39700000000215,303.5,0.0,0.0,312.48,0.0447213597495772,0.0020000000178511,1436.4,86.36144973307866,7458.299999999072,170.2,3.492849839313545,12.199999999992656,8.899999999999977,51469.8,5722.500000000001,1.029324546952224,46.70623145400593,22.202512978710306,85,0.6471252040442306,2,6936.065054549099,21.16099417224634,14875,14.367805741642584
2,303.5,312.4,1318,54.2,177,0,45.3,8.385702117294791,70.32000000000235,303.5,0.0,0.0,312.46000000000004,0.054772255912408,0.0030000000177343,1424.0,99.87742487669108,9975.49999999907,172.4,3.646916505761088,13.299999999992664,8.899999999999977,71435.6,9593.4,1.029324546952224,23.8768115942029,21.7985701708632,82,0.7934398958983795,1,6809.873321377663,43.00444235769217,14514,17.29585524710322
1,303.6,312.5,1710,31.4,180,0,42.3,10.34746345729242,107.070000000002,303.52000000000004,0.0447213598985335,0.0020000000311741,312.46000000000004,0.054772255912408,0.0030000000177343,1474.6,164.1700338064139,26951.79999999908,174.8,3.962322551230861,15.699999999992636,8.899999999999977,53694.0,5652.0,1.02931488801054,52.77777777777778,32.95672197880627,80,0.6548114464630781,2,10298.97561837696,20.56107941894065,14400,21.580438789623653
1,303.7,312.6,1621,38.8,182,0,41.620000000000005,10.466709129425634,109.55200000000194,303.56,0.0894427192760686,0.0080000000314976,312.48,0.08366600276009,0.0070000000178513,1515.2,171.60623531794838,29448.69999999908,177.2,3.962322551230861,15.699999999992636,8.900000000000034,62894.8,7061.599999999999,1.0293052354297003,40.72864321608041,32.02808108854143,46,0.8426976229547694,2,10011.97814827805,32.69666777064505,8372,26.989987801116463
1,303.6,312.6,1606,33.6,184,0,38.14,9.407337561712216,88.49800000000153,303.58000000000004,0.0836660028426115,0.0070000000316598,312.5,0.1000000000898339,0.0100000000179667,1565.8,147.41845203365511,21732.19999999908,179.6,3.646916505761088,13.299999999992664,9.0,53961.600000000006,6182.400000000001,1.0296442687747036,46.41618497109826,29.770418539703854,86,0.9109931638428606,2,9306.232835511426,30.609370305120116,15824,27.120647774410966
0,303.6,312.5,1375,54.0,186,0,42.4,11.013627921806789,121.30000000000209,303.6,0.0707106783436751,0.0050000000318226,312.52,0.0836660027614535,0.0070000000180795,1526.0,169.81313258991213,28836.49999999908,181.8,3.492849839313545,12.199999999992656,8.899999999999977,74250.0,10044.0,1.02931488801054,25.0,24.418205980979714,59,0.7102195896397685,0,7630.689369056161,38.351857840547495,10974,17.342288231550754
