Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Torque_RollingMean,Torque_RollingStd,Torque_RollingVar,AirTemp_RollingMean,AirTemp_RollingStd,AirTemp_RollingVar,ProcessTemp_RollingMean,ProcessTemp_RollingStd,ProcessTemp_RollingVar,RPM_RollingMean,RPM_RollingStd,RPM_RollingVar,ToolWear_RollingMean,ToolWear_RollingStd,ToolWear_RollingVar,Temp_Difference,Power_Index,Wear_Torque,Temp_Ratio,RPM_per_Torque
1,303.5,311.6,1577,38.1,112,0,32.980000000000004,10.338375114107714,106.8820000000017,303.54,0.05477225603759721,0.0030000000314481037,311.68,0.10954451156272382,0.012000000013515734,1674.0,294.6404588646969,86812.99999999914,106.8,4.438468204233557,19.69999999999225,8.100000000000023,60083.700000000004,4267.2,1.02668863261944,40.33248081841432
2,303.4,311.5,1560,36.4,114,0,31.3,8.4468929198849,71.35000000000167,303.5,0.07071067833844635,0.0050000000310832255,311.62,0.10954451156105424,0.012000000013149947,1701.8,270.35846574501625,73093.69999999914,109.4,3.974921382869383,15.799999999992247,8.100000000000023,56784.0,4149.599999999999,1.0266974291364537,41.711229946524064
2,303.4,311.5,1483,43.0,117,0,33.739999999999995,9.902928859685995,98.06800000000175,303.46,0.054772256030955195,0.003000000030720508,311.56,0.054772255867221044,0.00300000001278433,1673.0,287.44825621318205,82626.49999999914,112.0,3.8078865529309347,14.499999999992237,8.100000000000023,63769.0,5031.0,1.0266974291364537,33.70454545454545
1,303.5,311.5,1535,33.3,120,0,33.56,9.900656543886457,98.02300000000174,303.46,0.054772256030955195,0.003000000030720508,311.54,0.0547722558661028,0.0030000000126618326,1667.6,290.29433339285,84270.79999999914,114.6,3.974921382869383,15.799999999992247,8.0,51115.49999999999,3995.9999999999995,1.0263591433278418,44.75218658892128
2,303.4,311.4,1606,29.6,122,0,36.08,5.044501957577359,25.447000000001808,303.44,0.054772256029318046,0.003000000030541167,311.5,0.07071067820647103,0.005000000012419097,1552.2,46.51558878482703,2163.6999999991262,117.0,4.123105625616722,16.999999999992255,8.0,47537.600000000006,3611.2000000000003,1.02636783124588,52.48366013071895
2,303.4,311.5,1817,24.7,125,0,33.4,6.915562160808169,47.82500000000175,303.41999999999996,0.044721359889457364,0.002000000030362366,311.48,0.044721359687465476,0.002000000012295662,1600.2,129.07246026941272,16659.699999999124,119.6,4.277849927240584,18.299999999992266,8.100000000000023,44879.9,3087.5,1.0266974291364537,70.70038910505836
1,303.4,311.5,1424,50.8,128,0,36.28,10.530764454682375,110.89700000000177,303.41999999999996,0.044721359889457364,0.002000000030362366,311.48,0.044721359687465476,0.002000000012295662,1573.0,151.96216634412372,23092.499999999123,122.4,4.277849927240584,18.299999999992266,8.100000000000023,72339.2,6502.4,1.0266974291364537,27.490347490347492
1,303.3,311.6,1514,34.7,130,0,34.61999999999999,9.838038422368646,96.78700000000174,303.4,0.07071067833207052,0.0050000000301815475,311.5,0.07071067820647103,0.005000000012419097,1579.2,147.9516813016977,21889.699999999124,125.0,4.123105625616722,16.999999999992255,8.300000000000011,52535.8,4511.0,1.027365644576327,42.40896358543417
1,303.4,311.6,1449,41.7,132,0,36.3,10.264258375547731,105.35500000000175,303.38,0.04472135988542018,0.002000000030001269,311.52000000000004,0.08366600272836675,0.007000000012543073,1562.0,158.96383236446937,25269.499999999123,127.4,3.974921382869383,15.799999999992247,8.200000000000045,60423.3,5504.400000000001,1.0270270270270272,33.9344262295082
2,303.5,311.6,1573,34.0,134,0,37.18,9.720442376764638,94.48700000000177,303.4,0.07071067833207052,0.0050000000301815475,311.56,0.054772255867247634,0.003000000012787243,1555.4,157.35723688473664,24761.299999999123,129.8,3.492849839313483,12.199999999992222,8.100000000000023,53482.0,4556.0,1.02668863261944,44.94285714285714
1,303.4,311.6,1564,41.9,137,0,40.62,6.80639405265386,46.32700000000183,303.4,0.07071067833207052,0.0050000000301815475,311.58000000000004,0.04472135969432044,0.0020000000129087887,1504.8,66.86329336787959,4470.699999999131,132.2,3.492849839313483,12.199999999992222,8.200000000000045,65531.6,5740.3,1.0270270270270272,36.45687645687646
1,303.5,311.6,1428,46.2,139,0,39.7,5.210086371645084,27.145000000001836,303.41999999999996,0.0836660028348574,0.007000000030362366,311.6,0.0,0.0,1505.6,65.66810489118085,4312.29999999913,134.4,3.646916505761028,13.29999999999223,8.100000000000023,65973.6,6421.8,1.02668863261944,30.25423728813559
1,303.5,311.7,1620,31.0,141,0,38.96,6.255637457525959,39.133000000001836,303.46,0.054772256030987634,0.003000000030724061,311.62,0.04472135969696106,0.002000000013144973,1526.8,83.69408581255387,7004.699999999131,136.6,3.646916505761028,13.29999999999223,8.199999999999989,50220.0,4371.0,1.027018121911038,50.625
0,303.5,311.7,1584,32.7,143,0,37.160000000000004,6.557667268167988,43.0030000000018,303.48,0.04472135989551237,0.002000000030903942,311.64,0.054772255871575325,0.0030000000132613175,1553.8,73.47244381398467,5398.199999999133,138.8,3.492849839313483,12.199999999992222,8.199999999999989,51796.8,4676.1,1.027018121911038,47.002967359050444
1,303.6,311.8,1222,66.8,148,1,43.72,14.36478332589816,206.3470000000018,303.5,0.07071067833847147,0.005000000031086779,311.68,0.08366600273406105,0.00700000001349591,1483.6,163.30584802755573,26668.799999999123,141.6,4.219004621944875,17.799999999992217,8.199999999999989,81629.59999999999,9886.4,1.0270092226613965,18.023598820058996
2,303.6,311.8,1432,42.5,150,0,43.839999999999996,14.348275157662743,205.8730000000018,303.54,0.05477225603762965,0.0030000000314516573,311.71999999999997,0.08366600273545723,0.007000000013729536,1457.2,157.62994639344112,24847.19999999912,144.2,4.658325879540014,21.699999999992244,8.199999999999989,60860.0,6375.0,1.0270092226613965,32.91954022988506
1,303.7,311.9,1561,33.3,153,0,41.260000000000005,14.964391066795928,223.93300000000178,303.58000000000004,0.08366600284355384,0.007000000031817558,311.78000000000003,0.08366600273752857,0.007000000014076139,1483.8,162.61365256336603,26443.19999999912,147.0,4.949747468305051,24.499999999992262,8.199999999999989,51981.299999999996,5094.9,1.0270003292723082,45.51020408163266
1,303.6,311.8,1614,33.2,155,0,41.7,14.615573885414207,213.61500000000177,303.6,0.07071067834493272,0.005000000032000537,311.8,0.07071067821899961,0.0050000000141909055,1482.6,161.3747192096678,26041.799999999123,149.8,4.658325879540014,21.699999999992244,8.199999999999989,53584.8,5146.0,1.0270092226613965,47.19298245614035
1,303.5,311.7,1959,22.3,157,0,39.62,16.79425497007836,282.04700000000173,303.6,0.07071067834493272,0.005000000032000537,311.8,0.07071067821899961,0.0050000000141909055,1557.6,270.5167277637358,73179.29999999913,152.6,3.646916505761028,13.299999999992227,8.199999999999989,43685.700000000004,3501.1,1.027018121911038,84.07725321888412
1,303.5,311.8,1944,23.5,159,0,30.96,8.28118349029905,68.57800000000157,303.58000000000004,0.08366600284355384,0.007000000031817558,311.8,0.07071067821899961,0.0050000000141909055,1702.0,237.24354574993004,56284.49999999914,154.8,3.4928498393134824,12.19999999999222,8.300000000000011,45684.0,3736.5,1.0273476112026358,79.34693877551021
1,303.4,311.7,1793,25.8,161,0,27.619999999999997,5.291219141181122,27.99700000000149,303.54,0.11401754264784499,0.01300000003145315,311.78000000000003,0.08366600273752857,0.007000000014076139,1774.2,183.3403938034364,33613.69999999914,157.0,3.1622776601671467,9.999999999992204,8.300000000000011,46259.4,4153.8,1.0273566249176005,66.90298507462687
2,303.4,311.6,1446,50.0,163,0,30.96,11.454387805553013,131.20300000000157,303.47999999999996,0.08366600283809011,0.0070000000309033035,311.71999999999997,0.08366600273549035,0.007000000013735078,1751.2,220.26733756959777,48517.69999999914,159.0,3.1622776601671467,9.999999999992204,8.200000000000045,72300.0,8150.0,1.0270270270270272,28.352941176470587
1,303.4,311.7,1673,32.2,166,0,30.76,11.4141578752005,130.28300000000158,303.44,0.05477225602924865,0.0030000000305335653,311.7,0.07071067821498017,0.005000000013622471,1763.0,212.5241162785982,45166.499999999134,161.2,3.4928498393134824,12.19999999999222,8.300000000000011,53870.600000000006,5345.200000000001,1.0273566249176005,50.391566265060234
2,303.4,311.7,1515,44.2,168,0,35.14,11.55716228146,133.56800000000172,303.41999999999996,0.04472135988931517,0.002000000030349648,311.7,0.07071067821498017,0.005000000013622471,1674.2,202.68621068044845,41081.69999999914,163.4,3.646916505761028,13.299999999992227,8.300000000000011,66963.0,7425.6,1.0273566249176005,33.517699115044245
1,303.4,311.8,1564,35.9,171,0,37.62,9.599583324290789,92.15200000000179,303.4,0.0,0.0,311.7,0.07071067821498017,0.005000000013622471,1598.2,136.7468463987347,18699.699999999142,165.8,3.962322551230806,15.699999999992201,8.400000000000034,56147.6,6138.9,1.0276862228081742,42.38482384823848
1,303.5,311.8,1451,45.2,173,0,41.5,7.264296249465735,52.77000000000195,303.41999999999996,0.04472135988931517,0.002000000030349648,311.71999999999997,0.08366600273549035,0.007000000013735078,1529.8,93.71072510657008,8781.699999999144,168.2,3.962322551230806,15.699999999992201,8.300000000000011,65585.2,7819.6,1.0273476112026358,31.406926406926406
0,303.4,311.8,1693,28.3,175,0,37.160000000000004,7.397499577560097,54.72300000000182,303.41999999999996,0.04472135988931517,0.002000000030349648,311.76000000000005,0.054772255877983816,0.0030000000139633327,1579.2,103.12225753928753,10634.199999999144,170.6,3.646916505761028,13.299999999992227,8.400000000000034,47911.9,4952.5,1.0276862228081742,57.781569965870304
1,303.4,311.7,1476,42.3,180,0,39.17999999999999,7.076510439475228,50.07700000000188,303.41999999999996,0.04472135988931517,0.002000000030349648,311.76,0.054772255877983816,0.0030000000139633327,1539.8,95.69064740087792,9156.699999999144,173.4,4.505552130426661,20.299999999992224,8.300000000000011,62434.799999999996,7613.999999999999,1.0273566249176005,34.0877598152425
1,303.4,311.6,1712,30.1,182,0,36.36,7.3788888052336015,54.44800000000177,303.41999999999996,0.04472135988931517,0.002000000030349648,311.74,0.08944271917740194,0.008000000013847586,1579.2,120.31500322070869,14475.699999999142,176.2,4.658325879540013,21.699999999992237,8.200000000000045,51531.200000000004,5478.2,1.0270270270270272,55.048231511254016
2,303.4,311.6,1425,45.4,184,0,38.260000000000005,8.385284729811017,70.31300000000184,303.41999999999996,0.04472135988931517,0.002000000030349648,311.7,0.10000000006810525,0.01000000001362105,1551.4,139.2705999125413,19396.299999999144,178.8,4.658325879540013,21.699999999992237,8.200000000000045,64695.0,8353.6,1.0270270270270272,30.711206896551726
1,303.3,311.6,1337,56.8,187,1,40.58,11.725058635247924,137.4770000000019,303.38,0.04472135988521919,0.0020000000299832924,311.66,0.08944271917488843,0.008000000013397955,1528.6,166.4881377155716,27718.299999999137,181.6,4.505552130426661,20.299999999992224,8.300000000000011,75941.59999999999,10621.6,1.027365644576327,23.13148788927336
2,303.4,311.7,1690,34.9,189,0,41.9,10.27934822836555,105.66500000000197,303.38,0.04472135988521919,0.0020000000299832924,311.64,0.05477225587180948,0.003000000013286968,1528.0,165.75131975341594,27473.499999999134,184.4,3.646916505761028,13.299999999992227,8.300000000000011,58981.0,6596.099999999999,1.0273566249176005,47.07520891364903
2,303.4,311.7,1353,44.1,192,1,42.26,10.328262196516992,106.67300000000199,303.38,0.04472135988521919,0.0020000000299832924,311.64,0.05477225587180948,0.003000000013286968,1503.4,183.56824344095887,33697.29999999914,186.8,3.962322551230806,15.699999999992201,8.300000000000011,59667.3,8467.2,1.0273566249176005,30.0
1,303.5,311.8,1927,21.9,195,0,40.62,13.037522770833498,169.97700000000196,303.4,0.0707106783319615,0.005000000030166129,311.68,0.08366600273413535,0.007000000013508345,1546.4,255.6693176742159,65366.79999999913,189.4,4.277849927240573,18.299999999992174,8.300000000000011,42201.299999999996,4270.5,1.0273476112026358,84.14847161572052
2,303.4,311.8,1391,42.7,197,0,40.08,12.844531910505808,164.98200000000196,303.4,0.0707106783319615,0.005000000030166129,311.72,0.08366600273547889,0.007000000013733161,1539.6,260.1188190039297,67661.79999999912,192.0,4.12310562561671,16.999999999992163,8.400000000000034,59395.700000000004,8411.900000000001,1.0276862228081742,31.83066361556064
1,303.4,311.8,1366,50.9,200,1,38.9,11.073391531053254,122.62000000000194,303.41999999999996,0.044721359889322326,0.002000000030350288,311.76,0.05477225587796631,0.003000000013961415,1545.4,254.73967103692178,64892.29999999912,194.6,4.277849927240573,18.299999999992174,8.400000000000034,69529.4,10180.0,1.0276862228081742,26.319845857418112
1,303.4,311.9,1771,31.6,202,0,38.239999999999995,11.462896667073375,131.3980000000019,303.41999999999996,0.044721359889322326,0.002000000030350288,311.8,0.07071067821899056,0.005000000014189627,1561.6,268.44142750328075,72060.79999999913,197.2,3.962322551230806,15.699999999992201,8.5,55963.600000000006,6383.200000000001,1.0280158206987475,54.325153374233125
2,303.4,311.8,1515,42.6,204,0,37.94,11.28950840382352,127.45300000000188,303.41999999999996,0.044721359889322326,0.002000000030350288,311.82000000000005,0.04472135970992982,0.002000000014304934,1594.0,245.79056125083227,60412.999999999134,199.6,3.646916505761028,13.299999999992227,8.400000000000034,64539.0,8690.4,1.0276862228081742,34.74770642201835
2,303.4,311.8,2133,18.3,207,0,37.22,12.606228619218431,158.91700000000185,303.4,0.0,0.0,311.82000000000005,0.04472135970992982,0.002000000014304934,1635.2,321.24632293615304,103199.19999999914,202.0,3.8078865529309347,14.499999999992236,8.400000000000034,39033.9,3788.1000000000004,1.0276862228081742,110.51813471502591
2,303.4,311.8,1341,47.0,210,1,38.08,13.205945630662042,174.39700000000187,303.4,0.0,0.0,311.82,0.04472135970992982,0.002000000014304934,1625.2,331.3671679572361,109804.19999999914,204.6,3.9749213828693826,15.799999999992245,8.400000000000034,63027.0,9870.0,1.0276862228081742,27.9375
1,303.4,311.7,1406,47.1,213,0,37.32,12.366365674683967,152.92700000000184,303.4,0.0,0.0,311.8,0.07071067821899056,0.005000000014189627,1633.2,323.9447483753968,104940.19999999912,207.2,4.438468204233558,19.699999999992272,8.300000000000011,66222.6,10032.300000000001,1.0273566249176005,29.23076923076923
1,303.4,311.8,1306,61.0,215,1,43.2,15.547186240603217,241.71500000000202,303.4,0.0,0.0,311.78,0.04472135970736625,0.0020000000140756417,1540.2,340.80302228706705,116146.69999999914,209.8,4.438468204233558,19.699999999992272,8.400000000000034,79666.0,13115.0,1.0276862228081742,21.06451612903226
1,303.3,311.7,1508,35.5,217,0,41.779999999999994,15.93508707224413,253.92700000000198,303.38,0.044721359885226346,0.002000000029983932,311.76,0.05477225587796631,0.003000000013961415,1538.8,340.9467700389595,116244.69999999914,212.4,3.9749213828693826,15.799999999992243,8.399999999999977,53534.0,7703.5,1.0276953511374876,41.31506849315068
1,303.3,311.6,1301,45.1,219,1,47.14,9.107304760465752,82.94300000000216,303.36,0.054772256022571617,0.0030000000298021326,311.71999999999997,0.08366600273547889,0.007000000013733161,1372.4,86.61581841672529,7502.299999999129,214.8,3.4928498393134824,12.199999999992219,8.300000000000011,58675.1,9876.9,1.027365644576327,28.22125813449024
1,303.3,311.7,1539,38.5,221,0,45.44,9.898888826530081,97.9880000000021,303.34000000000003,0.05477225602092279,0.0030000000296215128,311.7,0.07071067821496661,0.005000000013620554,1412.0,110.60967407961714,12234.499999999127,217.0,3.1622776601671463,9.999999999992202,8.399999999999977,59251.5,8508.5,1.0276953511374876,38.962025316455694
1,303.3,311.6,1484,44.6,223,0,44.940000000000005,9.857129399576841,97.16300000000209,303.32000000000005,0.044721359879168164,0.002000000029442072,311.68,0.08366600273413535,0.007000000013508345,1427.6,114.96651686469033,13217.299999999128,219.0,3.1622776601671463,9.999999999992202,8.300000000000011,66186.40000000001,9945.800000000001,1.027365644576327,32.54385964912281
1,303.2,311.5,1507,39.2,225,0,40.58,4.142100916202057,17.15700000000192,303.28000000000003,0.04472135987517069,0.002000000029084527,311.62,0.08366600273215317,0.007000000013176663,1467.8,95.27171668443438,9076.699999999131,221.0,3.1622776601671463,9.999999999992202,8.300000000000011,59074.4,8820.0,1.0273746701846966,37.48756218905472
1,303.2,311.5,1544,42.5,227,0,41.980000000000004,3.029356367283647,9.177000000001975,303.26000000000005,0.05477225601437872,0.003000000028904646,311.58000000000004,0.08366600273083173,0.007000000012955542,1475.0,100.29705878040059,10059.49999999913,223.0,3.1622776601671463,9.999999999992202,8.300000000000011,65620.0,9647.5,1.0273746701846966,35.49425287356322
1,303.2,311.5,1513,37.9,0,0,40.540000000000006,2.8832273583610957,8.313000000001903,303.23999999999995,0.05477225601274157,0.003000000028725305,311.56000000000006,0.08944271917179103,0.008000000012843874,1517.4,24.582514110626086,604.2999999991307,179.2,100.20079840001272,10040.199999999992,8.300000000000011,57342.7,0.0,1.0273746701846966,38.89460154241645
2,303.2,311.5,1336,58.2,2,1,44.48,8.114000246487683,65.83700000000216,303.21999999999997,0.04472135986915541,0.002000000028546504,311.52000000000004,0.04472135969113882,0.0020000000126242164,1476.8,81.57021515234057,6653.699999999129,135.4,122.70004074978945,15055.299999999992,8.300000000000011,77755.2,116.4,1.0273746701846966,22.567567567567565
2,303.2,311.4,2102,19.0,5,0,39.36,13.977589205581976,195.3730000000018,303.2,0.0,0.0,311.47999999999996,0.044721359688695214,0.0020000000124056534,1600.4,291.99880136740137,85263.29999999912,91.8,122.52224287858917,15011.699999999993,8.199999999999989,39938.0,95.0,1.0270448548812665,105.1
1,303.2,311.4,1351,53.8,8,1,42.28,15.389509413883276,236.83700000000198,303.2,0.0,0.0,311.46,0.05477225586275844,0.0030000000122954763,1569.2,312.11488269545737,97415.69999999911,48.4,99.8864355155393,9977.299999999992,8.199999999999989,72683.8,430.4,1.0270448548812665,24.653284671532848
1,303.3,311.5,1601,35.2,10,0,40.82000000000001,15.706431803563847,246.69200000000185,303.22,0.04472135986912681,0.002000000028543946,311.46,0.05477225586275844,0.0030000000122954763,1580.6,312.0052884167176,97347.29999999912,5.0,4.123105625616779,16.999999999992724,8.199999999999989,56355.200000000004,352.0,1.0270359380151666,44.22651933701657
1,303.2,311.3,1393,52.9,12,0,43.82,16.42534626727857,269.7920000000021,303.21999999999997,0.04472135986912681,0.002000000028543946,311.41999999999996,0.08366600272554084,0.007000000012070206,1556.6,322.92924921722266,104283.29999999912,7.4,3.974921382869443,15.799999999992725,8.100000000000023,73689.7,634.8,1.0267150395778364,25.844155844155846
1,303.3,311.3,1592,33.7,14,0,38.92,14.618036803894075,213.68700000000172,303.24,0.05477225601267476,0.0030000000287179864,311.38,0.0836660027241973,0.00700000001184539,1607.8,298.58616846732724,89153.69999999912,9.8,3.4928498393135543,12.199999999992723,8.0,53650.4,471.80000000000007,1.0263765248928454,45.87896253602305
1,303.3,311.3,1409,51.8,16,0,45.480000000000004,10.107769289017343,102.16700000000218,303.26,0.05477225601425483,0.0030000000288910745,311.36,0.08944271916558867,0.008000000011734362,1469.2,118.16598495336598,13963.199999999113,12.0,3.1622776601672284,9.999999999992722,8.0,72986.2,828.8,1.0263765248928454,26.685606060606062
1,303.3,311.3,1393,47.4,18,0,44.2,9.150683034615618,83.73500000000209,303.28,0.04472135987494905,0.002000000029064703,311.34000000000003,0.0894427191649746,0.008000000011624512,1477.6,108.78327077266573,11833.79999999911,14.0,3.1622776601672284,9.999999999992722,8.0,66028.2,853.1999999999999,1.0263765248928454,28.780991735537192
0,303.2,311.2,1475,43.1,20,0,45.78,7.788902361693991,60.66700000000223,303.26,0.05477225601425483,0.0030000000288910745,311.28000000000003,0.04472135967631195,0.002000000011298061,1452.4,85.05762752392701,7234.799999999105,16.0,3.1622776601672284,9.999999999992722,8.0,63572.5,862.0,1.0263852242744063,33.44671201814059
1,303.2,311.2,1427,45.6,25,0,44.32000000000001,6.7332755773102075,45.337000000002114,303.26,0.05477225601425483,0.0030000000288910745,311.26,0.05477225585264755,0.003000000011187884,1459.2,80.35048226363737,6456.199999999104,18.6,4.219004621944935,17.79999999999272,8.0,65071.200000000004,1140.0,1.0263852242744063,30.62231759656652
1,303.3,311.2,1763,27.3,27,0,43.04,9.35483832035605,87.513000000002,303.26,0.05477225601425483,0.0030000000288910745,311.24,0.05477225585163309,0.003000000011076755,1493.4,153.81417359918134,23658.799999999097,21.2,4.658325879540065,21.69999999999272,7.899999999999977,48129.9,737.1,1.0260468183316847,62.29681978798586
1,303.2,311.2,1363,46.7,29,1,42.02,8.389100070925481,70.37700000000193,303.24,0.05477225601267476,0.0030000000287179864,311.22,0.04472135967260126,0.0020000000109661664,1484.2,161.31707907099945,26023.199999999095,23.8,4.658325879540065,21.69999999999272,8.0,63652.100000000006,1354.3000000000002,1.0263852242744063,28.574423480083855
1,303.2,311.2,1404,50.9,31,0,42.72,9.068737508606254,82.24200000000198,303.21999999999997,0.044721359869143495,0.002000000028545438,311.2,0.0,0.0,1486.4,159.83053525531065,25545.799999999097,26.4,4.219004621944935,17.79999999999272,8.0,71463.59999999999,1577.8999999999999,1.0263852242744063,27.052023121387283
2,303.2,311.2,1688,31.9,33,0,40.480000000000004,10.256802620700165,105.20200000000179,303.21999999999997,0.044721359869143495,0.002000000028545438,311.2,0.0,0.0,1529.0,182.77171553607275,33405.4999999991,29.0,3.162277660167229,9.999999999992724,8.0,53847.2,1052.7,1.0263852242744063,51.306990881458965
1,303.3,311.4,1510,37.3,36,0,38.82000000000001,9.885949625605102,97.73200000000165,303.23999999999995,0.05477225601267476,0.0030000000287179864,311.24,0.08944271916186884,0.00800000001106894,1545.6,174.78644112172745,30550.299999999097,31.2,3.4928498393135547,12.199999999992725,8.099999999999966,56322.99999999999,1342.8,1.0267062314540059,39.42558746736293
0,303.3,311.3,1502,39.5,38,0,41.260000000000005,7.564919034596595,57.22800000000188,303.24,0.05477225601267476,0.0030000000287179864,311.26,0.08944271916246545,0.008000000011175663,1493.4,125.71316557942167,15803.79999999909,33.4,3.646916505761097,13.299999999992728,8.0,59329.0,1501.0,1.0263765248928454,37.08641975308642
0,303.2,311.4,1607,36.6,43,0,39.24,7.082231286819265,50.15800000000167,303.23999999999995,0.05477225601267476,0.0030000000287179864,311.3,0.10000000005692239,0.010000000011384477,1542.2,108.6379307608493,11802.199999999086,36.2,4.658325879540065,21.699999999992723,8.199999999999989,58816.200000000004,1573.8,1.0270448548812665,42.73936170212766
2,303.3,311.5,1384,54.8,48,0,40.019999999999996,8.714183840154037,75.93700000000177,303.26000000000005,0.05477225601425483,0.0030000000288910745,311.36,0.11401754256121378,0.013000000011698196,1538.2,115.17030867371628,13264.199999999088,39.6,5.941380311004566,35.299999999992714,8.199999999999989,75843.2,2630.3999999999996,1.0270359380151666,24.802867383512545
1,303.4,311.7,1295,51.3,51,1,43.9,8.511462858992115,72.44500000000222,303.3,0.0707106783253867,0.005000000029236313,311.46,0.15165750892132954,0.023000000012223146,1459.6,121.3190009850027,14718.299999999086,43.2,6.37965516309406,40.6999999999927,8.300000000000011,66433.5,2616.2999999999997,1.0273566249176005,24.760994263862333
0,303.4,311.7,1991,19.0,53,0,40.239999999999995,14.135522629177945,199.81300000000178,303.32,0.08366600282915589,0.007000000029408321,311.52,0.17888543823503159,0.032000000012539304,1555.8,270.3917528328094,73111.6999999991,46.6,6.10737259384039,37.29999999999269,8.300000000000011,37829.0,1007.0,1.0273566249176005,99.55
1,303.4,311.6,1497,42.8,58,0,40.89999999999999,14.16933308240024,200.77000000000186,303.34,0.08944271926535725,0.00800000002958151,311.58000000000004,0.13038404815337282,0.01700000001286104,1554.8,270.6495889522079,73251.1999999991,50.6,5.5946402922790925,31.299999999992686,8.200000000000045,64071.6,2482.3999999999996,1.0270270270270272,34.178082191780824
1,303.5,311.6,1465,48.7,60,0,43.32,14.284152057437717,204.03700000000217,303.4,0.07071067833152991,0.005000000030105094,311.62,0.0836660027315107,0.007000000013069157,1526.4,271.2522810963976,73577.7999999991,54.0,4.949747468305094,24.49999999999268,8.100000000000023,71345.5,2922.0,1.02668863261944,29.47686116700201
1,303.5,311.6,1361,46.5,62,1,41.660000000000004,13.04503737058664,170.173000000002,303.43999999999994,0.05477225602852672,0.003000000030454482,311.64,0.054772255870774895,0.003000000013173635,1521.8,274.4470805091559,75321.1999999991,56.8,4.658325879540061,21.699999999992684,8.100000000000023,63286.5,2883.0,1.02668863261944,28.652631578947368
1,303.6,311.7,1546,38.5,64,0,39.1,11.884653970562278,141.2450000000017,303.48,0.08366600283748162,0.007000000030801482,311.64,0.054772255870774895,0.003000000013173635,1572.0,243.84011154852905,59457.9999999991,59.4,4.219004621944931,17.799999999992693,8.099999999999966,59521.0,2464.0,1.0266798418972332,39.139240506329116
0,303.7,311.9,1332,52.7,66,1,45.839999999999996,5.449587140325632,29.6980000000025,303.53999999999996,0.11401754264724889,0.01300000003131722,311.68,0.13038404815536384,0.017000000013380232,1440.2,90.84987616942082,8253.699999999099,62.0,3.1622776601672244,9.999999999992696,8.199999999999989,70196.40000000001,3478.2000000000003,1.0270003292723082,24.804469273743017
2,303.7,312.0,2663,11.4,71,1,39.56,16.571602215839054,274.6180000000018,303.6,0.1000000001591486,0.010000000031829721,311.76000000000005,0.18165902128383876,0.03300000001380218,1673.4,559.7135874713058,313279.2999999991,64.6,4.219004621944933,17.799999999992707,8.300000000000011,30358.2,809.4,1.0273296015805071,214.75806451612902
1,303.7,312.1,1443,45.9,74,0,39.0,16.229294500994236,263.39000000000175,303.64,0.08944271927985564,0.00800000003217506,311.86,0.20736441356785382,0.04300000001433992,1669.0,561.8438395141475,315668.4999999991,67.4,4.97995983919476,24.799999999992703,8.400000000000034,66233.7,3396.6,1.027658873888706,30.76759061833689
2,303.7,312.0,1402,48.6,76,0,39.42,16.496878492611923,272.1470000000018,303.68,0.04472135991362334,0.0020000000325238365,311.93999999999994,0.15165750892972607,0.023000000014769942,1677.2,556.498607365732,309690.69999999914,70.2,5.118593556827177,26.19999999999269,8.300000000000011,68137.2,3693.6,1.0273296015805071,28.266129032258064
1,303.7,312.0,1892,22.5,79,0,36.22,18.18535124763889,330.7070000000014,303.7,0.0,0.0,312.0,0.07071067822530913,0.0050000000150832065,1746.4,557.6166245728324,310936.2999999991,73.2,4.969909455914935,24.69999999999268,8.300000000000011,42570.0,1777.5,1.0273296015805071,80.51063829787235
2,303.6,312.0,1645,35.7,81,0,32.82000000000001,15.761567180962718,248.42700000000102,303.68,0.04472135991362334,0.0020000000325238365,312.02,0.044721359719793234,0.002000000015187145,1809.0,515.4381631194949,265676.49999999907,76.2,3.962322551230865,15.69999999999267,8.399999999999977,58726.50000000001,2891.7000000000003,1.0276679841897232,44.822888283378745
1,303.6,311.9,1473,50.1,84,0,40.56,11.55370070583455,133.48800000000182,303.66,0.054772256045814746,0.00300000003234829,312.0,0.07071067822530913,0.0050000000150832065,1571.0,201.90715688157036,40766.49999999907,78.8,3.962322551230865,15.69999999999267,8.299999999999955,73797.3,4208.400000000001,1.0273386034255598,28.82583170254403
1,303.6,312.0,1309,52.9,86,1,41.96,12.727057790392953,161.97800000000194,303.64,0.054772256044223,0.003000000032173923,311.98,0.044721359717439395,0.0020000000149766107,1544.2,230.0732492055499,52933.69999999907,81.2,3.962322551230865,15.69999999999267,8.399999999999977,69246.09999999999,4549.4,1.0276679841897232,24.285714285714285
0,303.6,311.9,1544,37.1,88,0,39.660000000000004,12.2575690901582,150.2480000000017,303.62,0.044721359907774885,0.002000000032000735,311.96,0.054772255886251314,0.0030000000148689915,1572.6,216.49549648895484,46870.299999999064,83.6,3.6469165057610895,13.299999999992673,8.299999999999955,57282.4,3264.8,1.0273386034255598,40.5249343832021
1,303.5,311.9,1344,49.3,93,1,45.019999999999996,7.996999437289102,63.95200000000221,303.58000000000004,0.04472135990393312,0.0020000000316571166,311.94,0.054772255885253716,0.00300000001475971,1463.0,139.33951341955753,19415.499999999054,86.4,4.505552130426711,20.29999999999267,8.399999999999977,66259.2,4584.9,1.0276771004942338,26.719681908548708
